ID,NAME,STATE_ID,CODE,CATEGORY,DELIMITATION
632,PARBATTA,S04,151,GEN,2008
633,BIHPUR,S04,152,GEN,2008
634,GOPALPUR,S04,153,GEN,2008
635,PIRPAINTI,S04,154,SC,2008
636,KAHALGAON,S04,155,GEN,2008
637,BHAGALPUR,S04,156,GEN,2008
638,NATHNAGAR,S04,158,GEN,2008
639,SULTANGANJ,S04,157,GEN,2008
640,AMARPUR,S04,159,GEN,2008
641,DHORAIYA,S04,160,SC,2008
642,BANKA,S04,161,GEN,2008
643,KATORIA,S04,162,ST,2008
644,BELHAR,S04,163,GEN,2008
645,MUNGER,S04,165,GEN,2008
646,JAMALPUR,S04,166,GEN,2008
647,SURYAGARHA,S04,167,GEN,2008
648,LAKHISARAI,S04,168,GEN,2008
649,MOKAMA,S04,178,GEN,2008
650,BARH,S04,179,GEN,2008
651,ASTHAWAN,S04,171,GEN,2008
652,BIHARSHARIF,S04,172,GEN,2008
653,RAJGIR,S04,173,SC,2008
654,ISLAMPUR,S04,174,GEN,2008
655,HILSA,S04,175,GEN,2008
656,NALANDA,S04,176,GEN,2008
657,HARNAUT,S04,177,GEN,2008
658,BAKHTIARPUR,S04,180,GEN,2008
659,DIGHA,S04,181,GEN,2008
660,BANKIPUR,S04,182,GEN,2008
661,KUMHRAR,S04,183,GEN,2008
662,PATNA SAHIB,S04,184,GEN,2008
663,FATUHA,S04,185,GEN,2008
664,DANAPUR,S04,186,GEN,2008
665,MANER,S04,187,GEN,2008
666,PHULWARI,S04,188,SC,2008
667,MASAURHI,S04,189,SC,2008
668,PALIGANJ,S04,190,GEN,2008
669,BIKRAM,S04,191,GEN,2008
670,SANDESH,S04,192,GEN,2008
671,BARHARA,S04,193,GEN,2008
672,ARRAH,S04,194,GEN,2008
673,AGIAON,S04,195,SC,2008
674,TARARI,S04,196,GEN,2008
675,JAGDISHPUR,S04,197,GEN,2008
676,SHAHPUR,S04,198,GEN,2008
677,BRAHAMPUR,S04,199,GEN,2008
678,BUXAR,S04,200,GEN,2008
679,DUMRAON,S04,201,GEN,2008
680,RAJPUR,S04,202,SC,2008
681,RAMGARH,S04,203,GEN,2008
682,DINARA,S04,210,GEN,2008
683,MOHANIA,S04,204,SC,2008
684,BHABUA,S04,205,GEN,2008
685,CHAINPUR,S04,206,GEN,2008
686,CHENARI,S04,207,SC,2008
687,SASARAM,S04,208,GEN,2008
688,KARGAHAR,S04,209,GEN,2008
689,NOKHA,S04,211,GEN,2008
690,DEHRI,S04,212,GEN,2008
691,KARAKAT,S04,213,GEN,2008
692,GOH,S04,219,GEN,2008
693,OBRA,S04,220,GEN,2008
694,NABINAGAR,S04,221,GEN,2008
695,ARWAL,S04,214,GEN,2008
696,KURTHA,S04,215,GEN,2008
697,JAHANABAD,S04,216,GEN,2008
698,GHOSI,S04,217,GEN,2008
699,MAKHDUMPUR,S04,218,SC,2008
700,ATRI,S04,233,GEN,2008
701,KUTUMBA,S04,222,SC,2008
702,AURANGABAD,S04,223,GEN,2008
703,RAFIGANJ,S04,224,GEN,2008
704,GURUA,S04,225,GEN,2008
705,IMAMGANJ,S04,227,SC,2008
706,TIKARI,S04,231,GEN,2008
707,SHERGHATI,S04,226,GEN,2008
708,BARACHATTI,S04,228,SC,2008
709,BODH GAYA,S04,229,SC,2008
710,GAYA TOWN,S04,230,GEN,2008
711,BELAGANJ,S04,232,GEN,2008
712,WAZIRGANJ,S04,234,GEN,2008
713,BARBIGHA,S04,170,GEN,2008
714,RAJAULI,S04,235,SC,2008
715,HISUA,S04,236,GEN,2008
716,NAWADA,S04,237,GEN,2008
717,GOBINDPUR,S04,238,GEN,2008
718,WARSALIGANJ,S04,239,GEN,2008
719,TARAPUR,S04,164,GEN,2008
720,SHEIKHPURA,S04,169,GEN,2008
721,SIKANDRA,S04,240,SC,2008
722,JAMUI,S04,241,GEN,2008
723,JHAJHA,S04,242,GEN,2008
724,CHAKAI,S04,243,GEN,2008
725,CHANDIGARH,U02,1,GEN,2008
726,PREMNAGAR,S26,4,GEN,2008
727,BHATGAON,S26,5,GEN,2008
728,PRATAPPUR,S26,6,ST,2008
729,RAMANUJGANJ,S26,7,ST,2008
730,SAMRI,S26,8,ST,2008
731,LUNDRA,S26,9,ST,2008
732,AMBIKAPUR,S26,10,GEN,2008
733,SITAPUR,S26,11,ST,2008
734,JASHPUR,S26,12,ST,2008
735,KUNKURI,S26,13,ST,2008
736,PATHALGAON,S26,14,ST,2008
737,LAILUNGA,S26,15,ST,2008
738,RAIGARH,S26,16,GEN,2008
739,SARANGARH,S26,17,SC,2008
740,KHARSIA,S26,18,GEN,2008
741,DHARAMJAIGARH,S26,19,ST,2008
742,AKALTARA,S26,33,GEN,2008
743,JANJGIR-CHAMPA,S26,34,GEN,2008
744,SAKTI,S26,35,GEN,2008
745,CHANDRAPUR,S26,36,GEN,2008
746,JAIJAIPUR,S26,37,GEN,2008
747,PAMGARH,S26,38,SC,2008
748,BILAIGARH,S26,43,SC,2008
749,KASDOL,S26,44,GEN,2008
750,BHARATPUR-SONHAT,S26,1,ST,2008
751,MANENDRAGARH,S26,2,GEN,2008
752,BAIKUNTHPUR,S26,3,GEN,2008
753,RAMPUR,S26,20,ST,2008
754,KORBA,S26,21,GEN,2008
755,KATGHORA,S26,22,GEN,2008
756,PALI-TANAKHAR,S26,23,ST,2008
757,MARWAHI,S26,24,ST,2008
758,KOTA,S26,25,GEN,2008
759,LORMI,S26,26,GEN,2008
760,MUNGELI,S26,27,SC,2008
761,TAKHATPUR,S26,28,GEN,2008
762,BILHA,S26,29,GEN,2008
763,BILASPUR,S26,30,GEN,2008
764,BELTARA,S26,31,GEN,2008
765,MASTURI,S26,32,SC,2008
766,PANDARIYA,S26,71,GEN,2008
767,KAWARDHA,S26,72,GEN,2008
768,KHAIRAGARH,S26,73,GEN,2008
769,DONGARGARH,S26,74,SC,2008
770,RAJNANDGAON,S26,75,GEN,2008
771,DONGARGAON,S26,76,GEN,2008
772,KHUJJI,S26,77,GEN,2008
773,MOHLA-MANPUR,S26,78,ST,2008
774,PATAN,S26,62,GEN,2008
775,DURG-RURAL,S26,63,GEN,2008
776,DURG CITY,S26,64,GEN,2008
777,BHILAI NAGAR,S26,65,GEN,2008
778,VAISHALI NAGAR,S26,66,GEN,2008
779,AHIWARA,S26,67,SC,2008
780,SAJA,S26,68,GEN,2008
781,BEMETARA,S26,69,GEN,2008
782,NAWAGARH,S26,70,SC,2008
783,BALODA BAZAR,S26,45,GEN,2008
784,BHATAPARA,S26,46,GEN,2008
785,DHARSIWA,S26,47,GEN,2008
786,RAIPUR RURAL,S26,48,GEN,2008
787,RAIPUR CITY WEST,S26,49,GEN,2008
788,RAIPUR CITY NORTH,S26,50,GEN,2008
789,RAIPUR CITY SOUTH,S26,51,GEN,2008
790,ARANG,S26,52,SC,2008
791,ABHANPUR,S26,53,GEN,2008
792,SARAIPALI,S26,39,SC,2008
793,BASNA,S26,40,GEN,2008
794,KHALLARI,S26,41,GEN,2008
795,MAHASAMUND,S26,42,GEN,2008
796,RAJIM,S26,54,GEN,2008
797,BINDRANAWAGARH,S26,55,ST,2008
798,KURUD,S26,57,GEN,2008
799,DHAMTARI,S26,58,GEN,2008
800,KONDAGAON,S26,83,ST,2008
801,NARAYANPUR,S26,84,ST,2008
802,BASTAR,S26,85,ST,2008
803,JAGDALPUR,S26,86,GEN,2008
804,CHITRAKOT,S26,87,ST,2008
805,DANTEWADA,S26,88,ST,2008
806,BIJAPUR,S26,89,ST,2008
807,KONTA,S26,90,ST,2008
808,SIHAWA,S26,56,ST,2008
809,SANJARI BALOD,S26,59,GEN,2008
810,DONDI LOHARA,S26,60,ST,2008
811,GUNDERDEHI,S26,61,GEN,2008
812,ANTAGARH,S26,79,ST,2008
813,BHANUPRATAPPUR,S26,80,ST,2008
814,KANKER,S26,81,ST,2008
815,KESHKAL,S26,82,ST,2008
816,DADRA AND NAGAR HAVELI,U03,1,ST,2008
817,DAMAN AND DIU,U04,1,GEN,2008
818,MANDREM,S05,1,GEN,2008
819,PERNEM,S05,2,SC,2008
820,BICHOLIM,S05,3,GEN,2008
821,TIVIM,S05,4,GEN,2008
822,MAPUSA,S05,5,GEN,2008
823,SIOLIM,S05,6,GEN,2008
824,SALIGAO,S05,7,GEN,2008
825,CALANGUTE,S05,8,GEN,2008
826,PORVORIM,S05,9,GEN,2008
827,ALDONA,S05,10,GEN,2008
828,PANAJI,S05,11,GEN,2008
829,TALEIGAO,S05,12,GEN,2008
830,ST.CRUZ,S05,13,GEN,2008
831,ST.ANDRE,S05,14,GEN,2008
832,CUMBARJUA,S05,15,GEN,2008
833,MAYEM,S05,16,GEN,2008
834,SANQUELIM,S05,17,GEN,2008
835,PORIEM,S05,18,GEN,2008
836,VALPOI,S05,19,GEN,2008
837,PRIOL,S05,20,GEN,2008
838,PONDA,S05,21,GEN,2008
839,SHIRODA,S05,22,GEN,2008
840,MARCAIM,S05,23,GEN,2008
841,MORMUGAO,S05,24,GEN,2008
842,VASCO-DA-GAMA,S05,25,GEN,2008
843,DABOLIM,S05,26,GEN,2008
844,CORTALIM,S05,27,GEN,2008
845,NUVEM,S05,28,GEN,2008
846,CURTORIM,S05,29,GEN,2008
847,FATORDA,S05,30,GEN,2008
848,MARGAO,S05,31,GEN,2008
849,BENAULIM,S05,32,GEN,2008
850,NAVELIM,S05,33,GEN,2008
851,CUNCOLIM,S05,34,GEN,2008
852,VELIM,S05,35,GEN,2008
853,QUEPEM,S05,36,GEN,2008
854,CURCHOREM,S05,37,GEN,2008
855,SANVORDEM,S05,38,GEN,2008
856,SANGUEM,S05,39,GEN,2008
857,CANACONA,S05,40,GEN,2008
858,ABDASA,S06,1,GEN,2008
859,MANDVI,S06,2,GEN,2008
860,BHUJ,S06,3,GEN,2008
861,ANJAR,S06,4,GEN,2008
862,GANDHIDHAM,S06,5,SC,2008
863,RAPAR,S06,6,GEN,2008
864,MORBI,S06,65,GEN,2008
865,VAV,S06,7,GEN,2008
866,THARAD,S06,8,GEN,2008
867,DHANERA,S06,9,GEN,2008
868,DANTA,S06,10,ST,2008
869,PALANPUR,S06,12,GEN,2008
870,DEESA,S06,13,GEN,2008
871,DEODAR,S06,14,GEN,2008
872,VADGAM,S06,11,SC,2008
873,KANKREJ,S06,15,GEN,2008
874,RADHANPUR,S06,16,GEN,2008
875,CHANASMA,S06,17,GEN,2008
876,PATAN,S06,18,GEN,2008
877,SIDHPUR,S06,19,GEN,2008
878,KHERALU,S06,20,GEN,2008
879,UNJHA,S06,21,GEN,2008
880,VISNAGAR,S06,22,GEN,2008
881,BECHARAJI,S06,23,GEN,2008
882,KADI,S06,24,SC,2008
883,MAHESANA,S06,25,GEN,2008
884,VIJAPUR,S06,26,GEN,2008
885,MANSA,S06,37,GEN,2008
886,HIMATNAGAR,S06,27,GEN,2008
887,IDAR,S06,28,SC,2008
888,KHEDBRAHMA,S06,29,ST,2008
889,BHILODA,S06,30,ST,2008
890,MODASA,S06,31,GEN,2008
891,BAYAD,S06,32,GEN,2008
892,PRANTIJ,S06,33,GEN,2008
893,GANDHINAGAR NORTH,S06,36,GEN,2008
894,KALOL,S06,38,GEN,2008
895,SANAND,S06,40,GEN,2008
896,GHATLODIA,S06,41,GEN,2008
897,VEJALPUR,S06,42,GEN,2008
898,NARANPURA,S06,45,GEN,2008
899,SABARMATI,S06,55,GEN,2008
900,DAHEGAM,S06,34,GEN,2008
901,GANDHINAGAR SOUTH,S06,35,GEN,2008
902,VATVA,S06,43,GEN,2008
903,NIKOL,S06,46,GEN,2008
904,NARODA,S06,47,GEN,2008
905,THAKKARBAPA NAGAR,S06,48,GEN,2008
906,BAPUNAGAR,S06,49,GEN,2008
907,ELLISBRIDGE,S06,44,GEN,2008
908,AMRAIWADI,S06,50,GEN,2008
909,DARIAPUR,S06,51,GEN,2008
910,JAMALPUR-KHADIA,S06,52,GEN,2008
911,MANINAGAR,S06,53,GEN,2008
912,DANILIMDA,S06,54,SC,2008
913,ASARWA,S06,56,SC,2008
914,VIRAMGAM,S06,39,GEN,2008
915,DHANDHUKA,S06,59,GEN,2008
916,DASADA,S06,60,SC,2008
917,LIMBDI,S06,61,GEN,2008
918,WADHWAN,S06,62,GEN,2008
919,CHOTILA,S06,63,GEN,2008
920,DHRANGADHRA,S06,64,GEN,2008
921,TANKARA,S06,66,GEN,2008
922,WANKANER,S06,67,GEN,2008
923,RAJKOT EAST,S06,68,GEN,2008
924,RAJKOT WEST,S06,69,GEN,2008
925,RAJKOT SOUTH,S06,70,GEN,2008
926,RAJKOT RURAL,S06,71,SC,2008
927,JASDAN,S06,72,GEN,2008
928,GONDAL,S06,73,GEN,2008
929,JETPUR,S06,74,GEN,2008
930,DHORAJI,S06,75,GEN,2008
931,PORBANDAR,S06,83,GEN,2008
932,KUTIYANA,S06,84,GEN,2008
933,MANAVADAR,S06,85,GEN,2008
934,KESHOD,S06,88,GEN,2008
935,KALAVAD,S06,76,SC,2008
936,JAMNAGAR RURAL,S06,77,GEN,2008
937,JAMNAGAR NORTH,S06,78,GEN,2008
938,JAMNAGAR SOUTH,S06,79,GEN,2008
939,JAMJODHPUR,S06,80,GEN,2008
940,KHAMBHALIA,S06,81,GEN,2008
941,DWARKA,S06,82,GEN,2008
942,JUNAGADH,S06,86,GEN,2008
943,VISAVADAR,S06,87,GEN,2008
944,MANGROL,S06,89,GEN,2008
945,SOMNATH,S06,90,GEN,2008
946,TALALA,S06,91,GEN,2008
947,KODINAR,S06,92,SC,2008
948,UNA,S06,93,GEN,2008
949,DHARI,S06,94,GEN,2008
950,AMRELI,S06,95,GEN,2008
951,LATHI,S06,96,GEN,2008
952,SAVARKUNDLA,S06,97,GEN,2008
953,RAJULA,S06,98,GEN,2008
954,MAHUVA,S06,99,GEN,2008
955,GARIADHAR,S06,101,GEN,2008
956,TALAJA,S06,100,GEN,2008
957,PALITANA,S06,102,GEN,2008
958,BHAVNAGAR RURAL,S06,103,GEN,2008
959,BHAVNAGAR EAST,S06,104,GEN,2008
960,BHAVNAGAR WEST,S06,105,GEN,2008
961,GADHADA,S06,106,SC,2008
962,BOTAD,S06,107,GEN,2008
963,KHAMBHAT,S06,108,GEN,2008
964,BORSAD,S06,109,GEN,2008
965,ANKLAV,S06,110,GEN,2008
966,UMRETH,S06,111,GEN,2008
967,ANAND,S06,112,GEN,2008
968,PETLAD,S06,113,GEN,2008
969,SOJITRA,S06,114,GEN,2008
970,DASKROI,S06,57,GEN,2008
971,DHOLKA,S06,58,GEN,2008
972,MATAR,S06,115,GEN,2008
973,NADIAD,S06,116,GEN,2008
974,MEHMEDABAD,S06,117,GEN,2008
975,MAHUDHA,S06,118,GEN,2008
976,KAPADVANJ,S06,120,GEN,2008
977,THASRA,S06,119,GEN,2008
978,BALASINOR,S06,121,GEN,2008
979,LUNAWADA,S06,122,GEN,2008
980,SHEHRA,S06,124,GEN,2008
981,MORVA HADAF,S06,125,ST,2008
982,GODHRA,S06,126,GEN,2008
983,KALOL,S06,127,GEN,2008
984,SANTRAMPUR,S06,123,ST,2008
985,FATEPURA,S06,129,ST,2008
986,JHALOD,S06,130,ST,2008
987,LIMKHEDA,S06,131,ST,2008
988,DAHOD,S06,132,ST,2008
989,GARBADA,S06,133,ST,2008
990,DEVGADBARIA,S06,134,GEN,2008
991,SAVLI,S06,135,GEN,2008
992,VAGHODIA,S06,136,GEN,2008
993,VADODARA CITY,S06,141,SC,2008
994,SAYAJIGUNJ,S06,142,GEN,2008
995,AKOTA,S06,143,GEN,2008
996,RAOPURA,S06,144,GEN,2008
997,MANJALPUR,S06,145,GEN,2008
998,HALOL,S06,128,GEN,2008
999,CHHOTA UDAIPUR,S06,137,ST,2008
1000,JETPUR,S06,138,ST,2008
1001,SANKHEDA,S06,139,ST,2008
1002,DABHOI,S06,140,GEN,2008
1003,PADRA,S06,146,GEN,2008
1004,NANDOD,S06,148,ST,2008
1005,KARJAN,S06,147,GEN,2008
1006,DEDIAPADA,S06,149,ST,2008
1007,JAMBUSAR,S06,150,GEN,2008
1008,VAGRA,S06,151,GEN,2008
1009,JHAGADIA,S06,152,ST,2008
1010,BHARUCH,S06,153,GEN,2008
1011,ANKLESHWAR,S06,154,GEN,2008
1012,MANGROL,S06,156,ST,2008
1013,MANDVI,S06,157,ST,2008
1014,KAMREJ,S06,158,GEN,2008
1015,BARDOLI,S06,169,SC,2008
1016,MAHUVA,S06,170,ST,2008
1017,VYARA,S06,171,ST,2008
1018,NIZAR,S06,172,ST,2008
1019,OLPAD,S06,155,GEN,2008
1020,SURAT EAST,S06,159,GEN,2008
1021,SURAT NORTH,S06,160,GEN,2008
1022,VARACHHA ROAD,S06,161,GEN,2008
1023,KARANJ,S06,162,GEN,2008
1024,KATARGAM,S06,166,GEN,2008
1025,SURAT WEST,S06,167,GEN,2008
1026,LIMBAYAT,S06,163,GEN,2008
1027,UDHNA,S06,164,GEN,2008
1028,MAJURA,S06,165,GEN,2008
1029,CHORYASI,S06,168,GEN,2008
1030,JALALPORE,S06,174,GEN,2008
1031,NAVSARI,S06,175,GEN,2008
1032,GANDEVI,S06,176,ST,2008
1033,DANGS,S06,173,ST,2008
1034,VANSDA,S06,177,ST,2008
1035,DHARAMPUR,S06,178,ST,2008
1036,VALSAD,S06,179,GEN,2008
1037,PARDI,S06,180,GEN,2008
1038,KAPRADA,S06,181,ST,2008
1039,UMBERGAON,S06,182,ST,2008
1040,KALKA,S07,1,GEN,2008
1041,PANCHKULA,S07,2,GEN,2008
1042,NARAINGARH,S07,3,GEN,2008
1043,AMBALA CANTT,S07,4,GEN,2008
1044,AMBALA CITY,S07,5,GEN,2008
1045,MULANA,S07,6,SC,2008
1046,SADHAURA,S07,7,SC,2008
1047,JAGADHRI,S07,8,GEN,2008
1048,YAMUNANAGAR,S07,9,GEN,2008
1049,RADAUR,S07,10,GEN,2008
1050,LADWA,S07,11,GEN,2008
1051,SHAHBAD,S07,12,SC,2008
1052,THANESAR,S07,13,GEN,2008
1053,PEHOWA,S07,14,GEN,2008
1054,GUHLA,S07,15,SC,2008
1055,KALAYAT,S07,16,GEN,2008
1056,KAITHAL,S07,17,GEN,2008
1057,PUNDRI,S07,18,GEN,2008
1058,NARWANA,S07,38,SC,2008
1059,TOHANA,S07,39,GEN,2008
1060,FATEHABAD,S07,40,GEN,2008
1061,RATIA,S07,41,SC,2008
1062,KALANWALI,S07,42,SC,2008
1063,DABWALI,S07,43,GEN,2008
1064,RANIA,S07,44,GEN,2008
1065,SIRSA,S07,45,GEN,2008
1066,ELLENABAD,S07,46,GEN,2008
1067,UCHANA KALAN,S07,37,GEN,2008
1068,ADAMPUR,S07,47,GEN,2008
1069,UKLANA,S07,48,SC,2008
1070,NARNAUND,S07,49,GEN,2008
1071,HANSI,S07,50,GEN,2008
1072,BARWALA,S07,51,GEN,2008
1073,HISAR,S07,52,GEN,2008
1074,NALWA,S07,53,GEN,2008
1075,BAWANI KHERA,S07,59,SC,2008
1076,NILOKHERI,S07,19,SC,2008
1077,INDRI,S07,20,GEN,2008
1078,KARNAL,S07,21,GEN,2008
1079,GHARAUNDA,S07,22,GEN,2008
1080,ASSANDH,S07,23,GEN,2008
1081,PANIPAT RURAL,S07,24,GEN,2008
1082,PANIPAT CITY,S07,25,GEN,2008
1083,ISRANA,S07,26,SC,2008
1084,SAMALKHA,S07,27,GEN,2008
1085,GANAUR,S07,28,GEN,2008
1086,RAI,S07,29,GEN,2008
1087,KHARKHAUDA,S07,30,SC,2008
1088,SONIPAT,S07,31,GEN,2008
1089,GOHANA,S07,32,GEN,2008
1090,BARODA,S07,33,GEN,2008
1091,JULANA,S07,34,GEN,2008
1092,SAFIDON,S07,35,GEN,2008
1093,JIND,S07,36,GEN,2008
1094,MEHAM,S07,60,GEN,2008
1095,GARHI SAMPLA-KILOI,S07,61,GEN,2008
1096,ROHTAK,S07,62,GEN,2008
1097,KALANAUR,S07,63,SC,2008
1098,BAHADURGARH,S07,64,GEN,2008
1099,BADLI,S07,65,GEN,2008
1100,JHAJJAR,S07,66,SC,2008
1101,BERI,S07,67,GEN,2008
1102,KOSLI,S07,73,GEN,2008
1103,LOHARU,S07,54,GEN,2008
1104,BADHRA,S07,55,GEN,2008
1105,DADRI,S07,56,GEN,2008
1106,BHIWANI,S07,57,GEN,2008
1107,TOSHAM,S07,58,GEN,2008
1108,ATELI,S07,68,GEN,2008
1109,MAHENDRAGARH,S07,69,GEN,2008
1110,NARNAUL,S07,70,GEN,2008
1111,NANGAL CHAUDHRY,S07,71,GEN,2008
1112,BAWAL,S07,72,SC,2008
1113,REWARI,S07,74,GEN,2008
1114,PATAUDI,S07,75,SC,2008
1115,BADSHAHPUR,S07,76,GEN,2008
1116,GURGAON,S07,77,GEN,2008
1117,SOHNA,S07,78,GEN,2008
1118,NUH,S07,79,GEN,2008
1119,FEROZEPUR JHIRKA,S07,80,GEN,2008
1120,PUNAHANA,S07,81,GEN,2008
1121,HATHIN,S07,82,GEN,2008
1122,HODAL,S07,83,SC,2008
1123,PALWAL,S07,84,GEN,2008
1124,PRITHLA,S07,85,GEN,2008
1125,FARIDABAD NIT,S07,86,GEN,2008
1126,BADKHAL,S07,87,GEN,2008
1127,BALLABGARH,S07,88,GEN,2008
1128,FARIDABAD,S07,89,GEN,2008
1129,TIGAON,S07,90,GEN,2008
1130,CHURAH,S08,1,SC,2008
1131,CHAMBA,S08,3,GEN,2008
1132,DALHOUSIE,S08,4,GEN,2008
1133,BHATTIYAT,S08,5,GEN,2008
1134,NURPUR,S08,6,GEN,2008
1135,INDORA,S08,7,SC,2008
1136,FATEHPUR,S08,8,GEN,2008
1137,JAWALI,S08,9,GEN,2008
1138,JAWALAMUKHI,S08,12,GEN,2008
1139,JAISINGHPUR,S08,13,SC,2008
1140,SULLAH,S08,14,GEN,2008
1141,NAGROTA,S08,15,GEN,2008
1142,KANGRA,S08,16,GEN,2008
1143,SHAHPUR,S08,17,GEN,2008
1144,DHARAMSHALA,S08,18,GEN,2008
1145,PALAMPUR,S08,19,GEN,2008
1146,BAIJNATH,S08,20,SC,2008
1147,BHARMOUR,S08,2,ST,2008
1148,LAHAUL & SPITI,S08,21,ST,2008
1149,MANALI,S08,22,GEN,2008
1150,KULLU,S08,23,GEN,2008
1151,BANJAR,S08,24,GEN,2008
1152,ANNI,S08,25,SC,2008
1153,KARSOG,S08,26,SC,2008
1154,SUNDERNAGAR,S08,27,GEN,2008
1155,NACHAN,S08,28,SC,2008
1156,SERAJ,S08,29,GEN,2008
1157,DARANG,S08,30,GEN,2008
1158,JOGINDERNAGAR,S08,31,GEN,2008
1159,MANDI,S08,33,GEN,2008
1160,BALH,S08,34,SC,2008
1161,SARKAGHAT,S08,35,GEN,2008
1162,RAMPUR,S08,66,SC,2008
1163,KINNAUR,S08,68,ST,2008
1164,DEHRA,S08,10,GEN,2008
1165,JASWAN-PRAGPUR,S08,11,GEN,2008
1166,DHARAMPUR,S08,32,GEN,2008
1167,BHORANJ,S08,36,SC,2008
1168,SUJANPUR,S08,37,GEN,2008
1169,HAMIRPUR,S08,38,GEN,2008
1170,BARSAR,S08,39,GEN,2008
1171,NADAUN,S08,40,GEN,2008
1172,CHINTPURNI,S08,41,SC,2008
1173,GAGRET,S08,42,GEN,2008
1174,HAROLI,S08,43,GEN,2008
1175,UNA,S08,44,GEN,2008
1176,KUTLEHAR,S08,45,GEN,2008
1177,JHANDUTA,S08,46,SC,2008
1178,GHUMARWIN,S08,47,GEN,2008
1179,BILASPUR,S08,48,GEN,2008
1180,SRI NAINA DEVIJI,S08,49,GEN,2008
1181,ARKI,S08,50,GEN,2008
1182,NALAGARH,S08,51,GEN,2008
1183,DOON,S08,52,GEN,2008
1184,SOLAN,S08,53,SC,2008
1185,KASAULI,S08,54,SC,2008
1186,PACHHAD,S08,55,SC,2008
1187,NAHAN,S08,56,GEN,2008
1188,SRI RENUKAJI,S08,57,SC,2008
1189,PAONTA SAHIB,S08,58,GEN,2008
1190,SHILLAI,S08,59,GEN,2008
1191,CHOPAL,S08,60,GEN,2008
1192,THEOG,S08,61,GEN,2008
1193,KASUMPTI,S08,62,GEN,2008
1194,SHIMLA,S08,63,GEN,2008
1195,SHIMLA RURAL,S08,64,GEN,2008
1196,JUBBAL-KOTKHAI,S08,65,GEN,2008
1197,ROHRU,S08,67,SC,2008
1198,KARNAH,S09,1,GEN,2008
1199,KUPWARA,S09,2,GEN,2008
1200,LOLAB,S09,3,GEN,2008
1201,HANDWARA,S09,4,GEN,2008
1202,LANGATE,S09,5,GEN,2008
1203,URI,S09,6,GEN,2008
1204,RAFIABAD,S09,7,GEN,2008
1205,SOPORE,S09,8,GEN,2008
1206,GUREZ,S09,9,GEN,2008
1207,BANDIPORA,S09,10,GEN,2008
1208,SONAWARI,S09,11,GEN,2008
1209,SANGRAMA,S09,12,GEN,2008
1210,BARAMULLA,S09,13,GEN,2008
1211,GULMARG,S09,14,GEN,2008
1212,PATTAN,S09,15,GEN,2008
1213,KANGAN,S09,16,GEN,2008
1214,GANDERBAL,S09,17,GEN,2008
1215,HAZRATBAL,S09,18,GEN,2008
1216,ZADIBAL,S09,19,GEN,2008
1217,IDGAH,S09,20,GEN,2008
1218,KHANYAR,S09,21,GEN,2008
1219,HABBAKADAL,S09,22,GEN,2008
1220,AMIRAKADAL,S09,23,GEN,2008
1221,SONAWAR,S09,24,GEN,2008
1222,BATAMALOO,S09,25,GEN,2008
1223,CHADOORA,S09,26,GEN,2008
1224,BADGAM,S09,27,GEN,2008
1225,BEERWAH,S09,28,GEN,2008
1226,KHANSAHIB,S09,29,GEN,2008
1227,CHRAR-I-SHARIEF,S09,30,GEN,2008
1228,TRAL,S09,31,GEN,2008
1229,PAMPORE,S09,32,GEN,2008
1230,PULWAMA,S09,33,GEN,2008
1231,RAJPORA,S09,34,GEN,2008
1232,WACHI,S09,35,GEN,2008
1233,SHOPIAN,S09,36,GEN,2008
1234,NOORABAD,S09,37,GEN,2008
1235,KULGAM,S09,38,GEN,2008
1236,HOME-SHALIBUGH,S09,39,GEN,2008
1237,ANANTNAG,S09,40,GEN,2008
1238,DEVSAR,S09,41,GEN,2008
1239,DORU,S09,42,GEN,2008
1240,KOKERNAG,S09,43,GEN,2008
1241,SHANGUS,S09,44,GEN,2008
1242,BIJBEHARA,S09,45,GEN,2008
1243,PAHALGAM,S09,46,GEN,2008
1244,NOBRA,S09,47,GEN,2008
1245,LEH,S09,48,GEN,2008
1246,KARGIL,S09,49,GEN,2008
1247,ZANSKAR,S09,50,GEN,2008
1248,KISHTWAR,S09,51,GEN,2008
1249,INDERWAL,S09,52,GEN,2008
1250,DODA,S09,53,GEN,2008
1251,BHADERWAH,S09,54,GEN,2008
1252,RAMBAN,S09,55,SC,2008
1253,BANIHAL,S09,56,GEN,2008
1254,GULABGARH,S09,57,GEN,2008
1255,REASI,S09,58,GEN,2008
1256,GOOL ARNAS,S09,59,GEN,2008
1257,UDHAMPUR,S09,60,GEN,2008
1258,CHENANI,S09,61,SC,2008
1259,RAMNAGAR,S09,62,GEN,2008
1260,BANI,S09,63,GEN,2008
1261,BASOHLI,S09,64,GEN,2008
1262,KATHUA,S09,65,GEN,2008
1263,BILLAWAR,S09,66,GEN,2008
1264,HIRANAGAR,S09,67,SC,2008
1265,SAMBA,S09,68,SC,2008
1266,VIJAYPUR,S09,69,GEN,2008
1267,NAGROTA,S09,70,GEN,2008
1268,GANDHINAGAR,S09,71,GEN,2008
1269,JAMMU EAST,S09,72,GEN,2008
1270,JAMMU WEST,S09,73,GEN,2008
1271,BISHNAH,S09,74,GEN,2008
1272,R.S.PURA,S09,75,SC,2008
1273,SUEHETGARH,S09,76,GEN,2008
1274,MARH,S09,77,GEN,2008
